date,n_expected_hours,n_rows,valid_hours,coverage_fraction,quality_class,eligible_ge_12,eligible_ge_17,eligible_ge_18,eligible_ge_22,oxygen_mean_mgL,oxygen_median_mgL,oxygen_std_mgL,oxygen_min_mgL,oxygen_max_mgL,oxygen_q10_mgL,oxygen_q25_mgL,oxygen_q75_mgL,oxygen_q90_mgL,raw_prom_non_na_count,raw_prom_na_count,negative_oxygen_count,zero_oxygen_count,invalid_oxygen_count,first_valid_hour,last_valid_hour,longest_invalid_run_hours,source_variable,unit,timezone_status
2025-08-21,24,24,24,1.0,high,True,True,True,True,8.447708333333333,8.400500000000001,0.12893222997969203,8.252,8.664,8.319,8.3505,8.57075,8.634799999999998,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-22,24,24,24,1.0,high,True,True,True,True,8.306624999999999,8.276499999999999,0.28422523409375905,7.603,8.744,8.0023,8.1815,8.536999999999999,8.6666,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-23,24,24,24,1.0,high,True,True,True,True,7.893666666666667,7.9265,0.20313813391206328,7.371,8.212,7.6205,7.82225,7.9945,8.1151,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-24,24,24,24,1.0,high,True,True,True,True,7.447125,7.5665,0.5344945041812871,6.059,8.094,6.676,7.300750000000001,7.83,7.9659,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-25,24,24,24,1.0,high,True,True,True,True,7.392958333333333,7.5535,0.8155110149959413,5.672,8.455,6.2019,6.88325,7.983750000000001,8.2616,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-26,24,24,24,1.0,high,True,True,True,True,7.604125,7.4165,0.6403972484868788,6.656,8.634,6.824,7.13875,8.296,8.476700000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-27,24,24,24,1.0,high,True,True,True,True,7.007625,7.0045,0.29157634729920706,6.393,7.454,6.6238,6.88525,7.241,7.3666,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-28,24,24,24,1.0,high,True,True,True,True,7.317208333333333,7.244,0.4125859045376955,6.635,7.949,6.7408,7.1072500000000005,7.7205,7.799799999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-29,24,24,24,1.0,high,True,True,True,True,7.576249999999999,7.759,0.5117498752150397,6.502,8.167,6.791300000000001,7.333,7.9807500000000005,8.1159,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-30,24,24,24,1.0,high,True,True,True,True,7.399374999999999,7.8025,1.0299082615329935,5.029,8.527,5.8519000000000005,6.83625,8.071750000000002,8.367799999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-08-31,24,24,24,1.0,high,True,True,True,True,6.826291666666667,7.2330000000000005,1.2450486101621359,4.115,8.681,5.0748,6.12875,7.6025,8.0567,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-01,24,24,24,1.0,high,True,True,True,True,5.90175,5.813000000000001,1.0822273429086564,4.207,8.137,4.5899,5.109500000000001,6.57925,7.321899999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-02,24,24,24,1.0,high,True,True,True,True,6.086125,5.939,1.0726076438328676,4.594,7.737,4.7462,5.1205,7.2212499999999995,7.4808,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-03,24,24,24,1.0,high,True,True,True,True,6.4249166666666655,6.2620000000000005,1.2095315268701157,5.083,8.681,5.1194,5.33225,7.10825,8.3794,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-04,24,24,24,1.0,high,True,True,True,True,5.93425,5.8100000000000005,1.0494339364421763,4.515,8.205,4.8017,5.17325,6.155749999999999,7.6567,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-05,24,24,24,1.0,high,True,True,True,True,5.972083333333333,5.9845,0.7009601437944998,4.696,7.343,5.1544,5.4405,6.37875,7.0054,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-06,24,24,24,1.0,high,True,True,True,True,5.911499999999999,5.431,1.1410654060436525,4.446,7.562,4.6823,5.0075,6.97675,7.5317,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-07,24,24,24,1.0,high,True,True,True,True,5.878958333333332,5.7595,0.7044896073641242,4.599,7.107,5.0381,5.38125,6.36525,6.7994,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-08,24,24,24,1.0,high,True,True,True,True,6.118666666666667,6.1505,0.98684312953926,4.161,7.74,4.8242,5.4959999999999996,6.896,7.4627,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-09,24,24,24,1.0,high,True,True,True,True,5.198458333333334,5.2695,0.8187656658530023,3.596,6.753,4.1312999999999995,4.61125,5.58,6.260199999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-10,24,24,19,0.791667,standard,True,True,True,False,4.036052631578947,3.905,0.6902615827579996,3.119,5.201,3.3228,3.441,4.6465,5.0142,19,5,0,0,0,0.0,23.0,5,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-11,24,24,24,1.0,high,True,True,True,True,4.572375,4.407,0.8435928758692733,3.359,6.088,3.543,3.81075,5.24575,5.6766,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-12,24,24,24,1.0,high,True,True,True,True,5.831500000000001,5.8420000000000005,0.6905127269550914,4.783,6.751,4.9109,5.2802500000000006,6.511,6.6411999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-13,24,24,24,1.0,high,True,True,True,True,6.244041666666667,6.5575,0.7934900059186338,4.473,6.946,4.6593,6.1370000000000005,6.74475,6.8585,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-14,24,24,24,1.0,high,True,True,True,True,4.863333333333333,4.6525,0.7243594271562599,3.831,6.575,4.2359,4.3885000000000005,5.088,5.9616,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-15,24,24,24,1.0,high,True,True,True,True,5.2768749999999995,5.135999999999999,0.6936335527025654,4.144,6.417,4.4598,4.765750000000001,5.8215,6.1847,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-16,24,24,24,1.0,high,True,True,True,True,6.539124999999999,6.51,0.5635087524878692,5.338,7.366,5.9229,6.19675,6.963,7.2991,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-17,24,24,24,1.0,high,True,True,True,True,7.386916666666667,7.354,0.2315508990277942,7.086,7.764,7.116,7.18075,7.598,7.683800000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-18,24,24,24,1.0,high,True,True,True,True,7.410416666666666,7.377,0.182086438304704,7.155,7.748,7.2186,7.281,7.566,7.6936,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-19,24,24,24,1.0,high,True,True,True,True,7.562291666666667,7.6675,0.4957115640270509,6.62,8.229,6.8541,7.25225,7.9755,8.1888,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-20,24,24,24,1.0,high,True,True,True,True,7.701208333333334,7.749,0.49834717941600126,6.564,8.322,7.034,7.46775,8.153,8.2291,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-21,24,24,24,1.0,high,True,True,True,True,7.316333333333333,7.41,0.6295828616712378,5.681,8.006,6.5755,7.053,7.79575,7.9808,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-22,24,24,24,1.0,high,True,True,True,True,6.664041666666667,6.4345,0.9336939019487233,5.382,7.939,5.4619,5.9075,7.484,7.9018,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-23,24,24,23,0.958333,high,True,True,True,True,6.832869565217391,6.914,0.8537893770686401,5.384,8.182,5.8914,6.2315000000000005,7.412,8.1258,23,1,0,0,0,0.0,22.0,1,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-24,24,24,1,0.041667,weak,False,False,False,False,5.927,5.927,,5.927,5.927,5.927,5.927,5.927,5.927,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-25,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-26,24,24,13,0.541667,partial,True,False,False,False,6.7558461538461545,6.691,0.5027033330162444,6.149,7.724,6.2684,6.391,7.012,7.4846,13,11,0,0,0,11.0,23.0,11,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-27,24,24,24,1.0,high,True,True,True,True,5.574541666666666,5.6965,1.123849749325047,3.313,7.319,3.6931000000000003,4.99325,6.227,6.7688,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-28,24,24,24,1.0,high,True,True,True,True,4.939125,4.897,1.0274485626604593,3.622,7.499,3.7868999999999997,4.005,5.4944999999999995,6.3065,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-29,24,24,24,1.0,high,True,True,True,True,6.8965000000000005,7.041,1.1253903284213649,4.783,8.916,5.337300000000001,6.022,7.71675,8.2118,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-09-30,24,24,24,1.0,high,True,True,True,True,7.519291666666667,7.774,1.2934263051616268,4.792,9.066,5.405200000000001,7.00125,8.654499999999999,8.7683,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-01,24,24,24,1.0,high,True,True,True,True,7.581333333333333,7.4879999999999995,1.893560544643842,4.031,10.191,5.4254,6.25925,9.3975,9.802200000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-02,24,24,24,1.0,high,True,True,True,True,6.37275,5.773,2.2307444507042544,2.808,10.516,3.6629,5.23925,8.238999999999999,9.525500000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-03,24,24,24,1.0,high,True,True,True,True,8.459791666666668,8.8245,1.8269397310248363,3.666,10.651,6.462300000000001,7.707750000000001,9.7485,10.3735,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-04,24,24,24,1.0,high,True,True,True,True,9.865625,9.9065,0.3586696205969087,9.071,10.463,9.4088,9.594000000000001,10.05325,10.3705,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-05,24,24,24,1.0,high,True,True,True,True,6.517666666666667,8.057,2.7928685217371307,2.041,9.214,2.3059,3.69825,8.886000000000001,9.1438,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-06,24,24,24,1.0,high,True,True,True,True,1.7324166666666667,1.628,0.7341144867867306,0.813,3.538,0.969,1.2545,1.95225,2.7725999999999993,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-07,24,24,24,1.0,high,True,True,True,True,1.7250416666666666,1.2495,0.9532494303430112,0.967,3.714,0.9935999999999999,1.06525,2.21425,3.4614,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-08,24,24,24,1.0,high,True,True,True,True,2.4577916666666666,2.3005,0.9406070648056598,1.176,4.723,1.5673,1.81725,2.83575,3.6925,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-09,24,24,24,1.0,high,True,True,True,True,3.872375,3.885,1.2197773072769578,2.091,6.288,2.3914,2.90775,4.50875,5.6074,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-10,24,24,24,1.0,high,True,True,True,True,5.611958333333334,5.281499999999999,1.2667700618078854,4.038,7.987,4.1503,4.4615,6.50675,7.4831,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-11,24,24,24,1.0,high,True,True,True,True,5.951333333333333,5.948,1.8440266589289265,2.641,9.159,3.2600000000000002,4.8065,7.211,8.3982,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-12,24,24,24,1.0,high,True,True,True,True,5.098291666666667,4.478,1.7108031797747911,3.016,8.54,3.1612000000000005,3.534,6.383,7.4822,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-13,24,24,24,1.0,high,True,True,True,True,8.596,8.3355,0.8012589550472919,7.417,10.654,7.8894,8.215250000000001,8.905,9.5389,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-14,24,24,24,1.0,high,True,True,True,True,9.053916666666666,9.14,1.4993279339834862,6.765,11.108,6.9643,7.7547500000000005,10.351,10.9528,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-15,24,24,24,1.0,high,True,True,True,True,8.633791666666667,8.601500000000001,1.4726609745676338,5.525,10.82,6.664700000000001,7.853,9.658249999999999,10.6402,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-16,24,24,24,1.0,high,True,True,True,True,8.22025,8.346,1.2903837059943264,4.843,9.901,6.7249,7.684,9.20825,9.7879,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-17,24,24,24,1.0,high,True,True,True,True,8.673708333333332,8.927,0.7783440883873509,6.516,9.397,7.446300000000001,8.683,9.099,9.2387,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-18,24,24,24,1.0,high,True,True,True,True,8.893541666666666,8.9405,0.37836237279217866,8.131,9.535,8.3152,8.697500000000002,9.123,9.3113,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-19,24,24,24,1.0,high,True,True,True,True,7.662916666666667,7.6505,0.2606546802166434,7.129,8.067,7.316,7.51675,7.8420000000000005,7.9877,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-20,24,24,24,1.0,high,True,True,True,True,6.905083333333334,6.9094999999999995,0.6733360758302592,5.24,7.943,6.1868,6.532,7.2545,7.797899999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-21,24,24,24,1.0,high,True,True,True,True,7.045541666666668,7.154999999999999,0.7493411586863817,5.277,8.11,5.941,6.72425,7.53625,7.9238,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-22,24,24,24,1.0,high,True,True,True,True,6.855041666666668,6.9719999999999995,0.6512465291014352,5.049,7.544,6.1697,6.414000000000001,7.3935,7.5195,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-23,24,24,24,1.0,high,True,True,True,True,6.380125,6.4455,0.26459095789538983,5.847,6.701,6.0433,6.1825,6.6175,6.6629000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-24,24,24,24,1.0,high,True,True,True,True,5.928249999999999,6.048,0.4230087109803028,5.165,6.441,5.3580000000000005,5.5504999999999995,6.2545,6.407,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-25,24,24,24,1.0,high,True,True,True,True,5.123458333333333,5.448,1.0108444158083947,3.274,6.193,3.5013,4.73675,5.97075,6.1417,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-26,24,24,24,1.0,high,True,True,True,True,4.239416666666667,4.5975,0.6640334536273244,3.207,5.015,3.3539,3.4525,4.8315,4.8702,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-27,24,24,24,1.0,high,True,True,True,True,4.711208333333333,4.5465,0.6205239706799455,3.701,5.473,3.8914,4.239000000000001,5.28775,5.4414,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-28,24,24,24,1.0,high,True,True,True,True,5.333375,5.4635,0.45357179696273003,4.512,6.068,4.6115,5.0447500000000005,5.687,5.7854,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-29,24,24,24,1.0,high,True,True,True,True,5.907166666666666,5.9505,0.8364432809933023,4.763,7.204,4.9051,5.152,6.63725,6.9747,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-30,24,24,20,0.833333,standard,True,True,True,False,6.655300000000001,7.0335,0.7770221225598203,5.238,7.802,5.6457999999999995,5.944,7.2575,7.4421,20,4,0,0,0,0.0,23.0,4,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-10-31,24,24,24,1.0,high,True,True,True,True,7.492624999999999,7.3255,0.8749097251567806,5.627,8.723,6.6861999999999995,6.939500000000001,8.34925,8.554,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-01,24,24,24,1.0,high,True,True,True,True,5.058958333333333,5.2095,0.9760532540338898,2.618,7.057,3.7842000000000002,4.87925,5.4395,5.9276,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-02,24,24,24,1.0,high,True,True,True,True,4.257708333333333,3.9305,0.9363581384309088,3.154,6.477,3.337,3.5535,4.809,5.4973,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-03,24,24,24,1.0,high,True,True,True,True,4.005624999999999,4.0975,0.6455973177911526,2.702,5.551,3.2489,3.60375,4.47425,4.6471,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-04,24,24,24,1.0,high,True,True,True,True,4.389666666666667,4.197,0.7114402212454657,3.415,5.681,3.6235999999999997,3.857,4.8295,5.5188999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-05,24,24,24,1.0,high,True,True,True,True,4.19725,4.2985,0.850983127099883,2.638,5.577,3.0113,3.6172500000000003,4.7755,5.1984,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-06,24,24,24,1.0,high,True,True,True,True,4.4735000000000005,4.522500000000001,0.6929852247624984,3.266,5.687,3.5701,3.911,4.97325,5.1984,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-07,24,24,24,1.0,high,True,True,True,True,3.4655,3.2024999999999997,1.84734010898396,0.917,6.337,1.2487,1.59325,5.09475,6.0489999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-08,24,24,24,1.0,high,True,True,True,True,1.2526666666666666,1.1035,0.5302552024357187,0.57,2.333,0.7105,0.78325,1.66475,1.9364999999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-09,24,24,24,1.0,high,True,True,True,True,2.1310416666666665,1.8479999999999999,0.904050233269901,1.135,3.539,1.1998,1.38175,3.25625,3.4269,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-10,24,24,24,1.0,high,True,True,True,True,1.9484166666666667,1.5979999999999999,0.868678502427515,0.868,3.748,1.0361,1.34775,2.573,3.3099999999999996,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-11,24,24,24,1.0,high,True,True,True,True,1.5588333333333333,1.4325,0.6534757017316123,0.78,3.314,0.8393999999999999,1.1055,1.8085,2.5084999999999997,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-12,24,24,24,1.0,high,True,True,True,True,2.1925000000000003,2.2245,0.8140787805056494,0.849,3.786,1.1027,1.51625,2.832,3.1482,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-13,24,24,24,1.0,high,True,True,True,True,2.631625,2.2315,1.1241255466206688,0.776,5.205,1.6247,1.80575,3.38675,4.000799999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-14,24,24,24,1.0,high,True,True,True,True,3.5242916666666666,3.383,0.7001024446257951,2.6,4.906,2.7230000000000003,2.88575,3.9225000000000003,4.5402,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-15,24,24,24,1.0,high,True,True,True,True,4.2549166666666665,4.2905,1.0334932706988034,2.5,5.689,2.7927,3.28675,5.134,5.5004,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-16,24,24,24,1.0,high,True,True,True,True,3.1180416666666666,3.1065,0.9067966781918151,1.369,4.365,1.8625,2.41425,3.99925,4.0831,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-17,24,24,24,1.0,high,True,True,True,True,1.8923333333333332,1.793,0.6580051979883671,0.897,3.318,1.1271,1.46475,2.2439999999999998,2.8663,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-18,24,24,24,1.0,high,True,True,True,True,2.8085416666666667,2.927,0.6855913968288961,1.203,3.736,1.7254000000000003,2.669,3.225,3.5039,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-19,24,24,24,1.0,high,True,True,True,True,2.734,2.6875,0.40892978030144894,1.951,3.693,2.3569,2.44625,2.95025,3.2337,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-20,24,24,24,1.0,high,True,True,True,True,2.895,2.6515,0.7331813940095173,1.596,4.463,2.2142,2.40075,3.497,3.8658,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-21,24,24,24,1.0,high,True,True,True,True,4.141708333333333,4.2735,0.6639772441862005,3.043,5.168,3.1783,3.5269999999999997,4.62575,4.8091,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-22,24,24,24,1.0,high,True,True,True,True,4.986791666666666,4.9795,0.6685583437950431,3.769,5.953,4.1926,4.503500000000001,5.625249999999999,5.8373,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-23,24,24,24,1.0,high,True,True,True,True,5.171291666666666,5.197,0.3779546187580987,4.289,5.805,4.7479,4.96225,5.470000000000001,5.5715,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-24,24,24,24,1.0,high,True,True,True,True,4.8531249999999995,4.798,0.29929661200307917,4.378,5.406,4.481,4.635,5.08975,5.2713,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-25,24,24,24,1.0,high,True,True,True,True,5.089041666666667,5.2735,0.8925344216558707,3.299,6.834,3.9659000000000004,4.609249999999999,5.59225,6.0642000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-26,24,24,24,1.0,high,True,True,True,True,5.4290416666666665,5.321999999999999,0.5853688156729215,4.201,6.643,4.9049000000000005,5.09975,5.77425,6.2124999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-27,24,24,24,1.0,high,True,True,True,True,4.748541666666666,5.108,1.0790218186602751,3.228,6.208,3.403,3.65275,5.795,5.8918,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-28,24,24,21,0.875,standard,True,True,True,False,5.769857142857143,6.13,1.3861121269837546,3.933,8.077,4.107,4.427,6.896,7.173,21,3,0,0,0,0.0,23.0,3,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-29,24,24,24,1.0,high,True,True,True,True,6.807791666666667,6.8365,0.5421592882544574,5.559,7.807,6.0524000000000004,6.7135,6.935,7.4585,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-11-30,24,24,24,1.0,high,True,True,True,True,6.581625,6.420999999999999,0.9083096490064723,5.241,9.388,5.9192,6.0965,6.65125,7.3854,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-12-01,24,24,24,1.0,high,True,True,True,True,5.573916666666666,5.449,0.9226200836967402,3.712,7.692,4.6006,5.05,5.88675,6.7177,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-12-02,24,24,24,1.0,high,True,True,True,True,4.368083333333334,4.362,0.7793534620700544,2.758,6.033,3.3306,4.0085,4.774249999999999,5.3095,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-12-03,24,24,24,1.0,high,True,True,True,True,4.13925,3.9615,0.9648692747679887,2.569,6.094,2.9001,3.45275,4.94425,5.0525,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2025-12-04,24,24,24,1.0,high,True,True,True,True,6.408083333333334,6.336,1.3511254219342859,4.559,9.554,4.9969,5.313750000000001,7.1845,8.02,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
